,_id,stratmed_sku,brand_code,brand_name,category,committed_volume,dose_size,dpco_list,form,generic_name,group,gst,manufacturer_code,mrp,price_effective_from_date,price_effective_to_date,purchase_price_w_gst,remarks,roa,status,subcategory,therapy_code,unit_per_pack,uom_pack_type,business_unit,dpco_ceiling_price,hsn_code,innovator_brand,marketed_by,therapy_name,group_name,manufacturer_name,category_name,subcategory_name,form_name,roa_name,created_by,created_date,unit_per_pack_num,update_date,updated_by,1m_mfg_name,generic_code,combined
4461,600875F916802C03E8AE8D95,105466,NAN,GABANEURON NT 100 MG TAB,CAT100,NAN,100MG+10MG,NO,FOR102,GABAPENTIN+NORTRIPTYLINE,GRP136,12,SMMFG00002-01,89.15,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC109,STH104,10,STRIP,NAN,NAN,NAN,NO,ARISTO PHARMA,CENTRAL NERVOUS SYSTEM DISORDERS,ANTIEPILEPTICS,ARISTO PHARMA,PHARMA,NEUROLOGY,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GABAPENTIN+NORTRIPTYLINE_TABLETS_100MG+10MG_ARISTO PHARMA_GABANEURON NT 100 MG TAB_10
4466,600875F916802C03E8AE8D9B,105472,NAN,GABANTIN PLUS TAB,CAT100,NAN,100MG+500MCG,NO,FOR102,GABAPENTIN+METHYLCOBALAMIN,GRP136,12,SMMFG00012-01,86.0,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC109,STH104,10,STRIP,NAN,NAN,NAN,NO,SUN PHARMA,CENTRAL NERVOUS SYSTEM DISORDERS,ANTIEPILEPTICS,SUN PHARMA,PHARMA,NEUROLOGY,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GABAPENTIN+METHYLCOBALAMIN_TABLETS_100MG+500MCG_SUN PHARMA_GABANTIN PLUS TAB_10
4738,600875F916802C03E8AE8EEC,105809,NAN,LEVENUE 500 MG ER TAB,CAT100,NAN,500MG,NO,FOR102,LEVETIRACETAM,GRP136,12,SMMFG00003-01,129.32,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC109,STH104,10,STRIP,NAN,NAN,NAN,NO,ALKEM,CENTRAL NERVOUS SYSTEM DISORDERS,ANTIEPILEPTICS,ALKEM,PHARMA,NEUROLOGY,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LEVETIRACETAM_TABLETS_500MG_ALKEM_LEVENUE 500 MG ER TAB_10
4748,600875F916802C03E8AE8EF9,105822,NAN,LURASID 80 MG TAB,CAT100,NAN,80MG,NO,FOR102,LURASIDONE,GRP157,12,SMMFG00027-01,200.0,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC109,STH104,10,STRIP,NAN,NAN,NAN,NO,INTAS PHARMA,CENTRAL NERVOUS SYSTEM DISORDERS,ANTIPSYCHOTICS,INTAS PHARMA,PHARMA,NEUROLOGY,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LURASIDONE_TABLETS_80MG_INTAS PHARMA_LURASID 80 MG TAB_10
4856,600875F916802C03E8AE8F82,105959,NAN,REFRESH LIQUIGEL EYE DROP 10 ML,CAT100,NAN,1%W/V,NO,FOR114,CARBOXYMETHYLCELLULOSE,GRP319,12,SMMFG00415-01,194.7,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC120,STH118,1,BOTTLE,NAN,NAN,NAN,NO,ALLERGAN,OPHTHALMOLOGY & OTOLOGY,TEAR SUBSTITUTE,ALLERGAN,PHARMA,EYE AND ENT,DROPS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CARBOXYMETHYLCELLULOSE_DROPS_1%W/V_ALLERGAN_REFRESH LIQUIGEL EYE DROP 10 ML_1
4910,600875F916802C03E8AE8FBD,106018,NAN,NOVORET NEO CAP,CAT100,NAN,NAN,NO,FOR109,ANTIOXIDANTS+MINERALS,GRP240,18,SMMFG00415-01,241.55,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC105,STH105,30,BOTTLE,NO,NAN,NAN,NO,ALLERGAN,NUTRITIONAL AND DIETARY SUPPLEMENTS,MULTIVIT.WITH MINERALS,ALLERGAN,PHARMA,VITAMINS / MINERALS / NUTRIENTS,CAPSULES,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ANTIOXIDANTS+MINERALS_CAPSULES_NAN_ALLERGAN_NOVORET NEO CAP_30
5163,600875FA16802C03E8AE90E2,106312,NAN,XYZAL 10 MG TAB,CAT100,NAN,10MG,NO,FOR102,LEVOCETIRIZINE,GRP143,12,SMMFG00022-01,151.0,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC104,STH104,10,STRIP,NAN,NAN,NAN,NO,DR REDDYS LABS,CENTRAL NERVOUS SYSTEM DISORDERS,ANTIHISTAMINES-SYSTEMIC,DR REDDYS LABS,PHARMA,PULMONOLOGY,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LEVOCETIRIZINE_TABLETS_10MG_DR REDDYS LABS_XYZAL 10 MG TAB_10
5249,600875FA16802C03E8AE9143,106409,NAN,LEVORID TAB,CAT100,NAN,5MG,NO,FOR102,LEVOCETIRIZINE,GRP143,12,SMMFG00010-01,66.55,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC104,STH104,10,STRIP,NAN,NAN,NAN,NO,CIPLA,CENTRAL NERVOUS SYSTEM DISORDERS,ANTIHISTAMINES-SYSTEMIC,CIPLA,PHARMA,PULMONOLOGY,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LEVOCETIRIZINE_TABLETS_5MG_CIPLA_LEVORID TAB_10
5324,600875FA16802C03E8AE919F,106501,NAN,IBIFLO S 250 NEXHALER,CAT100,NAN,250MCG+25MCG,NAN,FOR152,FLUTICASONE PROPIONATE+SALMETEROL,GRP174,12,SMMFG00044-01,697.0,NAN,NAN,NAN,NAN,ROA104,ACTIVE,SUBC104,STH106,1,PIECE,NAN,NAN,NAN,NO,NAN,RESPIRATORY ILLNESSES AND DISEASES,BRONCHODIL.INHALANT PREP.,INDIABULLS PHARMA,PHARMA,PULMONOLOGY,INHALERS,INHALATIONAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FLUTICASONE PROPIONATE+SALMETEROL_INHALERS_250MCG+25MCG_INDIABULLS PHARMA_IBIFLO S 250 NEXHALER_1
5579,600875FA16802C03E8AE92BF,106789,NAN,NEUROBION FORTE TAB,CAT100,NAN,NAN,NO,FOR102,CYANOCOBALAMIN+NICOTINAMIDE+PANTOTHENIC ACID+PYRIDOXINE+RIBOFLAVIN+THIAMINE,GRP335,12,SMMFG00193-01,510.0,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC105,STH105,10,STRIP,NO,NAN,NAN,NO,PROCTER & GAMBLE,NUTRITIONAL AND DIETARY SUPPLEMENTS,VITAMIN B COMPLEX,PROCTER & GAMBLE,PHARMA,VITAMINS / MINERALS / NUTRIENTS,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CYANOCOBALAMIN+NICOTINAMIDE+PANTOTHENIC ACID+PYRIDOXINE+RIBOFLAVIN+THIAMINE_TABLETS_NAN_PROCTER & GAMBLE_NEUROBION FORTE TAB_10
5594,600875FA16802C03E8AE92CF,106805,NAN,POLYBION LC SYP 250 ML,CAT100,NAN,NAN,NO,FOR104,CYANOCOBALAMIN+LYSINE+NICOTINAMIDE+PYRIDOXINE,GRP335,12,SMMFG00193-01,158.4,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC105,STH105,1,BOTTLE,NAN,NAN,NAN,NO,PROCTER & GAMBLE,NUTRITIONAL AND DIETARY SUPPLEMENTS,VITAMIN B COMPLEX,PROCTER & GAMBLE,PHARMA,VITAMINS / MINERALS / NUTRIENTS,SYRUPS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CYANOCOBALAMIN+LYSINE+NICOTINAMIDE+PYRIDOXINE_SYRUPS_NAN_PROCTER & GAMBLE_POLYBION LC SYP 250 ML_1
5914,600875FA16802C03E8AE9417,107133,NAN,POTPHOS INJ 15 ML,CAT100,NAN,NAN,NO,FOR105,PHOSPHORIC ACID+PHOSPHORIC ACID,GRP296,12,SMMFG00076-01,74.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC105,STH105,1,VIAL,NAN,NAN,NAN,NO,NEON LABS,NUTRITIONAL AND DIETARY SUPPLEMENTS,POTASSIUM PREP.,NEON LABS,PHARMA,VITAMINS / MINERALS / NUTRIENTS,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PHOSPHORIC ACID+PHOSPHORIC ACID_INJECTIONS_NAN_NEON LABS_POTPHOS INJ 15 ML_1
5934,600875FA16802C03E8AE942B,107153,NAN,MEAXON PLUS INJ,CAT100,NAN,0.7MG+1500MCG+12MG,NO,FOR105,FOLIC ACID+METHYLCOBALAMIN+NIACINAMIDE,GRP333,12,SMMFG00596-01,220.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC105,STH105,1,VIAL,NAN,NAN,NAN,NO,BION THERAPEUTICS,NUTRITIONAL AND DIETARY SUPPLEMENTS,VIT.B12 AND METABOLITES,BION THERAPEUTICS,PHARMA,VITAMINS / MINERALS / NUTRIENTS,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FOLIC ACID+METHYLCOBALAMIN+NIACINAMIDE_INJECTIONS_0.7MG+1500MCG+12MG_BION THERAPEUTICS_MEAXON PLUS INJ_1
5982,600875FA16802C03E8AE945F,107205,NAN,NEUROBION RF FORTE INJ,CAT100,NAN,1000MCG+100MG+100MG,NO,FOR105,METHYLCOBALAMIN+NICOTINAMIDE+VITAMIN B6,GRP333,12,SMMFG00438-01,13.6,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC105,STH105,1,VIAL,NAN,NAN,NAN,NO,MERCK SPECIALITIES,NUTRITIONAL AND DIETARY SUPPLEMENTS,VIT.B12 AND METABOLITES,MERCK SPECIALITIES,PHARMA,VITAMINS / MINERALS / NUTRIENTS,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,METHYLCOBALAMIN+NICOTINAMIDE+VITAMIN B6_INJECTIONS_1000MCG+100MG+100MG_MERCK SPECIALITIES_NEUROBION RF FORTE INJ_1
6073,600875FA16802C03E8AE94BF,108056,NAN,ANACE SP TAB,CAT100,NAN,100MG+325MG+15MG,NO,FOR102,ACECLOFENAC+PARACETAMOL+SERRATIOPEPTIDASE,GRP159,12,SMMFG02073-01,9.5,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUB174,STH104,10,STRIP,NAN,NAN,NAN,NO,ACEKINETICS HEALTHCARE,CENTRAL NERVOUS SYSTEM DISORDERS,ANTIRHEUMATIC NONSTR.,ACEKINETICS HEALTHCARE,PHARMA,ANALGESICS & ANTIPYRETICS,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ACECLOFENAC+PARACETAMOL+SERRATIOPEPTIDASE_TABLETS_100MG+325MG+15MG_ACEKINETICS HEALTHCARE_ANACE SP TAB_10
6182,600875FA16802C03E8AE953D,108182,NAN,METOCARD AM TAB,CAT100,NAN,5MG+50MG,NO,FOR102,AMLODIPINE+METOPROLOL,GRP224,12,SMMFG00018-01,11.925,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC101,STH101,10,STRIP,NAN,NAN,NAN,NO,TORRENT PHARMA,CARDIOLOGY,HYPOTENSIVE DUAL COMB.,TORRENT PHARMA,PHARMA,CARDIAC & HEMATINICS,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,AMLODIPINE+METOPROLOL_TABLETS_5MG+50MG_TORRENT PHARMA_METOCARD AM TAB_10
6276,600875FB16802C03E8AE95A7,108288,NAN,LURAMAX 80 MG TAB,CAT100,NAN,80MG,NO,FOR102,LURASIDONE,GRP157,12,SMMFG00012-01,20.0,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC109,STH104,10,STRIP,NAN,NAN,NAN,NO,SUN PHARMA,CENTRAL NERVOUS SYSTEM DISORDERS,ANTIPSYCHOTICS,SUN PHARMA,PHARMA,NEUROLOGY,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LURASIDONE_TABLETS_80MG_SUN PHARMA_LURAMAX 80 MG TAB_10
6935,600875FB16802C03E8AE98B9,109218,NAN,SKIN TRACTION KIT,CAT101,NAN,NAN,NAN,FOR154,SKIN TRACTION KIT,GRP1554,0,SMMFG02222-01,364.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH124,1,PIECE,NAN,NAN,NAN,NO,LOCAL,ORTHOPEDICS,SKIN TRACTION KIT,LOCAL,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SKIN TRACTION KIT_NOT APPLICABLE_NAN_LOCAL_SKIN TRACTION KIT_1
6942,600875FB16802C03E8AE98C0,109229,NAN,TOUNGE DEPRESSURE,CAT101,NAN,NAN,NAN,FOR154,TONGUE DEPRESSOR,GRP447,0,SMMFG02222-01,0.001,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH119,1,PIECE,NAN,NAN,NAN,NO,LOCAL,GENERAL,TONGUE DEPRESSOR,LOCAL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TONGUE DEPRESSOR_NOT APPLICABLE_NAN_LOCAL_TOUNGE DEPRESSURE_1
7037,600875FB16802C03E8AE9932,109433,NAN,AUGMENTIN 1.2 GM INJ,CAT100,NAN,1000MG+200MG,NO,FOR105,AMOXYCILLIN+CLAVULANIC ACID,GRP114,12,SMMFG00001-01,140.22,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC103,STH103,1,VIAL,NAN,NAN,NAN,NO,NAN,ANTI-INFECTIVES & INFECTIOUS DISEASES,AMPICILLIN/AMOXYCILLIN,GLAXOSMITHKLINE,PHARMA,ANTI-INFECTIVES,INJECTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,AMOXYCILLIN+CLAVULANIC ACID_INJECTIONS_1000MG+200MG_GLAXOSMITHKLINE_AUGMENTIN 1.2 GM INJ_1
7223,600875FB16802C03E8AE99F7,109630,NAN,AZIBACT 500 TAB,CAT100,NAN,500MG,NO,FOR149,AZITHROMYCIN,GRP236,12,SMMFG00023-01,67.17,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC103,STH103,5,STRIP,NAN,NAN,NAN,NO,NAN,ANTI-INFECTIVES & INFECTIOUS DISEASES,MACROLIDES AND SIMILAR,IPCA LABS,PHARMA,ANTI-INFECTIVES,TABLETS-MD,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,AZITHROMYCIN_TABLETS-MD_500MG_IPCA LABS_AZIBACT 500 TAB_5
7800,600875FC16802C03E8AE9C52,110233,NAN,ADVENT 1.2 GM INJ,CAT100,NAN,1000MG+200MG,NO,FOR105,AMOXYCILLIN+CLAVULANIC ACID,GRP114,12,SMMFG00010-01,137.62,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC103,STH103,1,PACKET,NAN,NAN,NAN,NO,NAN,ANTI-INFECTIVES & INFECTIOUS DISEASES,AMPICILLIN/AMOXYCILLIN,CIPLA,PHARMA,ANTI-INFECTIVES,INJECTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,AMOXYCILLIN+CLAVULANIC ACID_INJECTIONS_1000MG+200MG_CIPLA_ADVENT 1.2 GM INJ_1
7969,600875FC16802C03E8AE9D00,110407,NAN,ADVENT 457 MG DT TAB,CAT100,NAN,400MG+57MG,NO,FOR111,AMOXYCILLIN+CLAVULANIC ACID,GRP114,12,SMMFG00010-01,147.62,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC103,STH103,6,STRIP,NAN,NAN,NAN,NO,NAN,ANTI-INFECTIVES & INFECTIOUS DISEASES,AMPICILLIN/AMOXYCILLIN,CIPLA,PHARMA,ANTI-INFECTIVES,TABLETS-DT,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,AMOXYCILLIN+CLAVULANIC ACID_TABLETS-DT_400MG+57MG_CIPLA_ADVENT 457 MG DT TAB_6
8856,600875FC16802C03E8AEA096,111325,NAN,ADVENT 600 MG INJ,CAT100,NAN,500MG+100MG,NO,FOR105,AMOXYCILLIN+CLAVULANIC ACID,GRP114,12,SMMFG00010-01,98.67,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC103,STH103,1,VIAL,NAN,NAN,NAN,NO,NAN,ANTI-INFECTIVES & INFECTIOUS DISEASES,AMPICILLIN/AMOXYCILLIN,CIPLA,PHARMA,ANTI-INFECTIVES,INJECTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,AMOXYCILLIN+CLAVULANIC ACID_INJECTIONS_500MG+100MG_CIPLA_ADVENT 600 MG INJ_1
8903,600875FC16802C03E8AEA0C6,111373,NAN,AMCRYLATE BIO ADHESIVE 0.25 ML,CAT100,NAN,NAN,NO,FOR105,ISO AMYL 2-CYNOACRYLATE,GRP286,12,SMMFG01615-01,500.0,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,NAN,ROA100,ACTIVE,SUBC114,STH107,1,AMPOULE,NAN,NAN,NAN,NO,CONCORD DRUGS,OTHERS,OTHERS,CONCORD DRUGS,PHARMA,OTHERS,INJECTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ISO AMYL 2-CYNOACRYLATE_INJECTIONS_NAN_CONCORD DRUGS_AMCRYLATE BIO ADHESIVE 0.25 ML_1
9685,600875FD16802C03E8AEA3E0,112167,NAN,ANACE SP TAB,CAT100,NAN,100MG+325MG+15MG,NO,FOR102,ACECLOFENAC+PARACETAMOL+SERRATIOPEPTIDASE,GRP159,12,SMMFG02073-01,95.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC114,STH104,10,STRIP,NAN,NAN,NAN,NO,NAN,CENTRAL NERVOUS SYSTEM DISORDERS,ANTIRHEUMATIC NONSTR.,ACEKINETICS HEALTHCARE,PHARMA,OTHERS,TABLETS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ACECLOFENAC+PARACETAMOL+SERRATIOPEPTIDASE_TABLETS_100MG+325MG+15MG_ACEKINETICS HEALTHCARE_ANACE SP TAB_10
10012,600875FD16802C03E8AEA52D,112500,NAN,ADVENT 300 MG INJ,CAT100,NAN,250MG+50MG,NO,FOR105,AMOXYCILLIN+CLAVULANIC ACID,GRP114,12,SMMFG00010-01,87.72,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC103,STH103,1,VIAL,NAN,NAN,NAN,NO,NAN,ANTI-INFECTIVES & INFECTIOUS DISEASES,AMPICILLIN/AMOXYCILLIN,CIPLA,PHARMA,ANTI-INFECTIVES,INJECTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,AMOXYCILLIN+CLAVULANIC ACID_INJECTIONS_250MG+50MG_CIPLA_ADVENT 300 MG INJ_1
12482,600875FE16802C03E8AEAEE7,114990,NAN,AMCRYLATE BIO ADHESIVE 0.25 ML,CAT100,NAN,NAN,NO,FOR105,ISO AMYL 2-CYNOACRYLATE,GRP286,12,SMMFG01615-01,500.0,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,NAN,ROA100,ACTIVE,SUBC114,STH107,1,AMPOULE,NAN,NAN,NAN,NO,CONCORD DRUGS,OTHERS,OTHERS,CONCORD DRUGS,PHARMA,OTHERS,INJECTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ISO AMYL 2-CYNOACRYLATE_INJECTIONS_NAN_CONCORD DRUGS_AMCRYLATE BIO ADHESIVE 0.25 ML_1
26825,6008760416802C03E8AEE7CE,129557,NAN,BIOCHEMDRYL SYP 100 ML,CAT100,NAN,NAN,NO,FOR104,AMMONIUM CHLORIDE+DIPHENHYDRAMINE+MENTHOL,GRP286,12,SMMFG01064-01,115.1,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC114,STH107,1,BOTTLE,NAN,NAN,NAN,NO,NAN,OTHERS,OTHERS,BIOCHEM PHARMACEUTICAL,PHARMA,OTHERS,SYRUPS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,AMMONIUM CHLORIDE+DIPHENHYDRAMINE+MENTHOL_SYRUPS_NAN_BIOCHEM PHARMACEUTICAL_BIOCHEMDRYL SYP 100 ML_1
27559,6008760416802C03E8AEEAC3,130314,NAN,BENZOLE TAB,CAT100,NAN,NAN,NO,FOR102,ALBENDAZOLE+IVERMECTIN,GRP120,12,SMMFG00377-01,1.43,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC103,STH103,1,STRIP,NAN,NAN,NAN,NO,NAN,ANTI-INFECTIVES & INFECTIOUS DISEASES,ANTHELMINTICS EX.SCHIS.,FLAMINGO PHARMA,PHARMA,ANTI-INFECTIVES,TABLETS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ALBENDAZOLE+IVERMECTIN_TABLETS_NAN_FLAMINGO PHARMA_BENZOLE TAB_1
28482,6008760516802C03E8AEEE6C,131251,NAN,BENZOLE TAB,CAT100,NAN,NAN,NO,FOR102,ALBENDAZOLE+IVERMECTIN,GRP120,12,SMMFG00377-01,1.43,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC103,STH103,1,STRIP,NAN,NAN,NAN,NO,NAN,ANTI-INFECTIVES & INFECTIOUS DISEASES,ANTHELMINTICS EX.SCHIS.,FLAMINGO PHARMA,PHARMA,ANTI-INFECTIVES,TABLETS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ALBENDAZOLE+IVERMECTIN_TABLETS_NAN_FLAMINGO PHARMA_BENZOLE TAB_1
28554,6008760516802C03E8AEEEB5,131324,NAN,BIOCHEMDRYL SYP 100 ML,CAT100,NAN,NAN,NO,FOR104,AMMONIUM CHLORIDE+DIPHENHYDRAMINE+MENTHOL,GRP286,12,SMMFG01064-01,115.1,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC114,STH107,1,BOTTLE,NAN,NAN,NAN,NO,NAN,OTHERS,OTHERS,BIOCHEM PHARMACEUTICAL,PHARMA,OTHERS,SYRUPS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,AMMONIUM CHLORIDE+DIPHENHYDRAMINE+MENTHOL_SYRUPS_NAN_BIOCHEM PHARMACEUTICAL_BIOCHEMDRYL SYP 100 ML_1
29426,6008760516802C03E8AEF229,132208,NAN,BUPICAIN 0.25 % INJ,CAT100,NAN,0.25%,NO,FOR105,BUPIVACAINE,GRP116,12,SMMFG00039-01,48.51,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,NAN,ROA100,ACTIVE,SUBC116,STH104,1,VIAL,NAN,NAN,NAN,NO,THEMIS MEDICARE,CENTRAL NERVOUS SYSTEM DISORDERS,ANAESTHETICS LOCAL,THEMIS MEDICARE,PHARMA,ANESTHETICS,INJECTIONS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,BUPIVACAINE_INJECTIONS_0.25%_THEMIS MEDICARE_BUPICAIN 0.25 % INJ_1
31108,6008760616802C03E8AEF8C9,133904,NAN,BULKY SYP 100 ML,CAT100,NAN,NAN,NO,FOR104,LACTULOSE,GRP235,12,SMMFG01246-01,76.92,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC102,STH102,1,BOTTLE,NAN,NAN,NAN,NO,NAN,GASTROENTEROLOGY,LAXATIVES,ZANEKA,PHARMA,GASTROENTEROLOGY,SYRUPS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LACTULOSE_SYRUPS_NAN_ZANEKA_BULKY SYP 100 ML_1
32051,6008760616802C03E8AEFC88,134863,NAN,BREX S SYP,CAT100,NAN,NAN,NO,FOR104,BROMHEXINE+PSEUDOEPHEDRINE,GRP194,12,SMMFG00089-01,22.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC114,STH106,1,BOTTLE,NAN,NAN,NAN,NO,NAN,RESPIRATORY ILLNESSES AND DISEASES,COUGH PREPARATIONS,A.MENARINI INDIA,PHARMA,OTHERS,SYRUPS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,BROMHEXINE+PSEUDOEPHEDRINE_SYRUPS_NAN_A.MENARINI INDIA_BREX S SYP_1
32134,6008760616802C03E8AEFCDC,134947,NAN,BULKY SYP 100 ML,CAT100,NAN,NAN,NO,FOR104,LACTULOSE,GRP235,12,SMMFG01246-01,76.92,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC102,STH102,1,BOTTLE,NAN,NAN,NAN,NO,NAN,GASTROENTEROLOGY,LAXATIVES,ZANEKA,PHARMA,GASTROENTEROLOGY,SYRUPS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,LACTULOSE_SYRUPS_NAN_ZANEKA_BULKY SYP 100 ML_1
32259,6008760616802C03E8AEFD5A,135073,NAN,BREX S SYP,CAT100,NAN,NAN,NO,FOR104,BROMHEXINE+PSEUDOEPHEDRINE,GRP194,12,SMMFG00089-01,19.22,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC114,STH106,1,BOTTLE,NAN,NAN,NAN,NO,NAN,RESPIRATORY ILLNESSES AND DISEASES,COUGH PREPARATIONS,A.MENARINI INDIA,PHARMA,OTHERS,SYRUPS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,BROMHEXINE+PSEUDOEPHEDRINE_SYRUPS_NAN_A.MENARINI INDIA_BREX S SYP_1
32844,6008760616802C03E8AEFFB7,135678,NAN,CROCIN ADVANCE TAB,CAT100,NAN,500MG,NO,FOR102,PARACETAMOL,GRP248,12,SMMFG00001-01,15.28,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC114,STH104,15,STRIP,NAN,NAN,NAN,NO,NAN,CENTRAL NERVOUS SYSTEM DISORDERS,NON-NARCOTICS-ANTIPYER.,GLAXOSMITHKLINE,PHARMA,OTHERS,TABLETS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PARACETAMOL_TABLETS_500MG_GLAXOSMITHKLINE_CROCIN ADVANCE TAB_15
33133,6008760616802C03E8AF00F3,135994,NAN,CLONIL 10 MG TAB,CAT100,NAN,10MG,NO,FOR137,CLOMIPRAMINE,GRP129,12,SMMFG00027-01,28.11,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC109,STH104,10,STRIP,NAN,NAN,NAN,NO,NAN,CENTRAL NERVOUS SYSTEM DISORDERS,ANTIDEPRESSANT-THYMONAL,INTAS PHARMA,PHARMA,NEUROLOGY,TABLETS-OD,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CLOMIPRAMINE_TABLETS-OD_10MG_INTAS PHARMA_CLONIL 10 MG TAB_10
