,_id,stratmed_sku,brand_code,brand_name,category,committed_volume,dose_size,dpco_list,form,generic_name,group,gst,manufacturer_code,mrp,price_effective_from_date,price_effective_to_date,purchase_price_w_gst,remarks,roa,status,subcategory,therapy_code,unit_per_pack,uom_pack_type,business_unit,dpco_ceiling_price,hsn_code,innovator_brand,marketed_by,therapy_name,group_name,manufacturer_name,category_name,subcategory_name,form_name,roa_name,created_by,created_date,unit_per_pack_num,update_date,updated_by,1m_mfg_name,generic_code,combined
234558,6010DFB2D9B59E6BB620D58E,518492,NAN,SPINAL NEEDLE 20G,CAT101,NAN,20G,NAN,FOR154,SPINAL NEEDLE,GRP1401,0,SMMFG00594-01,162.5,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH121,1,PIECE,NAN,NAN,NAN,NO,BECTON DICKINSON (BD),GENERAL SURGERY,SPINAL NEEDLE,BECTON DICKINSON (BD),CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SPINAL NEEDLE_NOT APPLICABLE_20G_SPINAL NEEDLE 20G_1_162.5
234569,6010DFB2D9B59E6BB620D5BB,518502,NAN,STAPLE REMOVER,CAT101,NAN,NAN,NAN,FOR154,SURGICAL STAPLE REMOVER,GRP480,0,SMMFG00702-02,0.001,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH121,1,PIECE,NAN,NAN,NAN,NO,COVIDIEN,GENERAL SURGERY,SURGICAL STAPLE REMOVER,COVIDIEN,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SURGICAL STAPLE REMOVER_NOT APPLICABLE_NAN_STAPLE REMOVER_1_0.001
235213,6015611E0C26719BD9B5EA30,519170,NAN,DEXTROSE 25 % 100 ML,CAT100,NAN,25%W/V,NAN,FOR121,DEXTROSE,GRP234,12,SMMFG02222-01,19.04,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC112,STH111,1,BOTTLE,NAN,NAN,NAN,NO,NAN,PARENTERAL NUTRITION,IV SO & ELECTROLYTES 5C,LOCAL,PHARMA,IV FLUIDS,INFUSIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DEXTROSE_INFUSIONS_25%W/V_DEXTROSE 25 % 100 ML_1_19.04
235484,602E77A243F17218BF346554,520662,NAN,ORAFLORA TAB,CAT100,NAN,NAN,NO,FOR102,FOLIC ACID+LACTOBACILLUS ACIDOPHILUS+NIACINAMIDE+VITAMIN B2,GRP264,12,SMMFG00056-01,42,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC102,STH102,10,STRIP,NO,NAN,NAN,NO,MCW HEALTHCARE,GASTROENTEROLOGY,OTH.INCL.LACTIC FERMENT,MCW HEALTHCARE,PHARMA,GASTROENTEROLOGY,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FOLIC ACID+LACTOBACILLUS ACIDOPHILUS+NIACINAMIDE+VITAMIN B2_TABLETS_NAN_ORAFLORA TAB_10_42
236743,6030FF5F43F17218BFC1AE33,520088,NAN,ROMO DRAIN,CAT101,NAN,NAN,NAN,FOR154,DRAINAGE SET ROMO DRAIN,GRP419,0,SMMFG00633-01,100,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC132,STH107,1,PIECE,NAN,NAN,NAN,NO,ROMSONS,OTHERS,DRAINAGE SYSTEM,ROMSONS,CONSUMABLES,CATHETERS & DRAINS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DRAINAGE SET ROMO DRAIN_NOT APPLICABLE_NAN_ROMO DRAIN_1_100
238458,6048A813E64794062069F55B,523802,NAN,ORAFLORA TAB,CAT100,NAN,NAN,NAN,FOR102,FOLIC ACID+LACTOBACILLUS ACIDOPHILUS+NIACINAMIDE+VITAMIN B2,GRP240,12,SMMFG00056-01,42,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC105,STH105,10,STRIP,NAN,NAN,NAN,NO,NAN,NUTRITIONAL AND DIETARY SUPPLEMENTS,MULTIVIT.WITH MINERALS,MCW HEALTHCARE,PHARMA,VITAMINS / MINERALS / NUTRIENTS,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FOLIC ACID+LACTOBACILLUS ACIDOPHILUS+NIACINAMIDE+VITAMIN B2_TABLETS_NAN_ORAFLORA TAB_10_42
238723,60630F866172CC8A86A2CE75,523874,NAN,SURGICAL BLADE 11,CAT101,NAN,11,NAN,FOR154,BLADE SURGICAL,GRP428,0,SMMFG00790-01,5,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH107,1,PIECE,NAN,NAN,NAN,NO,SURGEON,OTHERS,SURGICAL BLADE,SURGEON,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,BLADE SURGICAL_NOT APPLICABLE_11_SURGICAL BLADE 11_1_5
238844,60630F866172CC8A86A2D0E1,523997,NAN,SKIN GRAFTING BLADE,CAT101,NAN,NAN,NAN,FOR154,SKIN GRAFT BLADE,GRP428,0,SMMFG00541-01,689.5,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH121,1,PIECE,NAN,NAN,NAN,NO,SMITH & NEPHEW,GENERAL SURGERY,SURGICAL BLADE,SMITH & NEPHEW,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SKIN GRAFT BLADE_NOT APPLICABLE_NAN_SKIN GRAFTING BLADE_1_689.5
240945,6099F042DCDF4D38ADD7306F,522571,NAN,GUIDEWIRE 35 / 150 CM J TIP,CAT101,NAN,35X150CM,NO,FOR154,GUIDE WIRE,GRP1175,12,SMMFG02744-01,0.001,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NO,NAN,NAN,NO,NEW TECH,GENERAL,GUIDEWIRES,NEW TECH,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GUIDE WIRE_NOT APPLICABLE_35X150CM_GUIDEWIRE 35 / 150 CM J TIP_1_0.001
240967,6099F042DCDF4D38ADD730DB,522596,NAN,GUIDEWIRE 35 / 260 CM J TIP,CAT101,NAN,35X260CM,NO,FOR154,GUIDE WIRE,GRP1175,12,SMMFG00702-01,0.001,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NO,NAN,NAN,NO,MEDTRONIC,GENERAL,GUIDEWIRES,MEDTRONIC,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GUIDE WIRE_NOT APPLICABLE_35X260CM_GUIDEWIRE 35 / 260 CM J TIP_1_0.001
240981,6099F042DCDF4D38ADD73122,522610,NAN,GUIDEWIRE 35 / 150 CM J TIP,CAT101,NAN,35X150CM,NO,FOR154,GUIDE WIRE,GRP1175,12,SMMFG00758-01,0.001,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NO,NAN,NAN,NO,TERUMO,GENERAL,GUIDEWIRES,TERUMO,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GUIDE WIRE_NOT APPLICABLE_35X150CM_GUIDEWIRE 35 / 150 CM J TIP_1_0.001
241002,6099F042DCDF4D38ADD7319C,522630,NAN,GUIDEWIRE 35 / 260 CM J TIP,CAT101,NAN,35X260CM,NO,FOR154,GUIDE WIRE,GRP1175,12,SMMFG00758-01,0.001,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NO,NAN,NAN,NO,TERUMO,GENERAL,GUIDEWIRES,TERUMO,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GUIDE WIRE_NOT APPLICABLE_35X260CM_GUIDEWIRE 35 / 260 CM J TIP_1_0.001
241558,609F869123E8C6620D95AE5D,523199,NAN,SKIN GRAFTING BLADE,CAT101,NAN,NAN,NAN,FOR154,SKIN GRAFT BLADE,GRP428,0,SMMFG00541-01,689.5,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH121,1,PIECE,NAN,NAN,NAN,NO,SMITH & NEPHEW,GENERAL SURGERY,SURGICAL BLADE,SMITH & NEPHEW,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SKIN GRAFT BLADE_NOT APPLICABLE_NAN_SKIN GRAFTING BLADE_1_689.5
242988,60A3367623E8C6620DB72B74,527111,NAN,PPE KIT,CAT101,NAN,NAN,NAN,FOR154,PPE KIT,GRP430,0,SMMFG01947-01,550,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH107,1,PIECE,NAN,NAN,NAN,NO,AMKAY,OTHERS,PPE KIT,AMKAY,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PPE KIT_NOT APPLICABLE_NAN_PPE KIT_1_550
244367,60AC91EC1D91BE6813BE8339,528495,NAN,MEPDOL 40 MG INJ,CAT100,NAN,40MG,NAN,FOR105,METHYLPREDNISOLONE,GRP316,0,SMMFG07873-01,280,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC119,STH117,1,VIAL,NAN,NAN,NAN,NO,PROTECH TELELINKS,ENDOCRINOLOGY,SYS.CORTICOSTEROIDS PL.,PROTECH TELELINKS,PHARMA,HORMONES & STEROIDS,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,METHYLPREDNISOLONE_INJECTIONS_40MG_MEPDOL 40 MG INJ_1_280
244745,60B0920323E8C6620DFED014,528874,NAN,MEPDOL 40 MG INJ,CAT100,NAN,40MG,NAN,FOR105,METHYLPREDNISOLONE,GRP316,0,SMMFG07895-01,280,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC119,STH117,1,VIAL,NAN,NAN,NAN,NO,PROTECH,ENDOCRINOLOGY,SYS.CORTICOSTEROIDS PL.,PROTECH,PHARMA,HORMONES & STEROIDS,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,METHYLPREDNISOLONE_INJECTIONS_40MG_MEPDOL 40 MG INJ_1_280
245158,60B8E739BA8ECA68203DDF0B,529289,NAN,HME FILTER ADULT,CAT101,NAN,NONE,NAN,FOR154,HME FILTER,GRP338,0,SMMFG00702-02,401,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC124,STH107,1,PIECE,NAN,NAN,NAN,NO,COVIDIEN,OTHERS,VENTILATOR ACC.,COVIDIEN,CONSUMABLES,AIRWAY MANAGEMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,HME FILTER_NOT APPLICABLE_NONE_HME FILTER ADULT_1_401
245161,60B8E739BA8ECA68203DDF15,529290,NAN,HME FILTER ADULT,CAT101,NAN,NONE,NAN,FOR154,HME FILTER,GRP338,0,SMMFG00763-01,401,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC124,STH107,1,PIECE,NAN,NAN,NAN,NO,INTERSURGICAL,OTHERS,VENTILATOR ACC.,INTERSURGICAL,CONSUMABLES,AIRWAY MANAGEMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,HME FILTER_NOT APPLICABLE_NONE_HME FILTER ADULT_1_401
247367,60D4A3BDF1F0B95BD7FFE50D,531527,NAN,ARM SLING POUCH XXL,CAT101,NAN,XXL,NAN,FOR154,ARM SLING POUCH,GRP383,0,SMMFG02222-01,400.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,"BRACES, SPLINTS & SUPPORTS",LOCAL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ARM SLING POUCH_NOT APPLICABLE_XXL_ARM SLING POUCH XXL_1_400.0
247387,60D4A3BDF1F0B95BD7FFE588,531547,NAN,CLAVICLE BRACE XXL,CAT101,NAN,XXL,NAN,FOR154,CLAVICLE BRACE,GRP383,0,SMMFG00617-01,380.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH107,1,PIECE,NAN,NAN,NAN,NO,KANAM LATEX,OTHERS,"BRACES, SPLINTS & SUPPORTS",KANAM LATEX,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CLAVICLE BRACE_NOT APPLICABLE_XXL_CLAVICLE BRACE XXL_1_380.0
247481,60D4A3BDF1F0B95BD7FFE772,531644,NAN,FAST-FIX 360 CURVED,CAT101,NAN,NAN,NAN,FOR154,FAST-FIX 360 CURVED,GRP663,0,SMMFG00541-01,25350.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH107,1,PIECE,NAN,NAN,NAN,NO,SMITH & NEPHEW,OTHERS,INSTRUMENTATION,SMITH & NEPHEW,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FAST-FIX 360 CURVED_NOT APPLICABLE_NAN_FAST-FIX 360 CURVED_1_25350.0
247482,60D4A3BDF1F0B95BD7FFE787,531645,NAN,FAST-FIX 360 CURVED,CAT101,NAN,NAN,NAN,FOR154,FAST-FIX 360 CURVED,GRP663,0,SMMFG00541-01,25350.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH107,1,PIECE,NAN,NAN,NAN,NO,SMITH & NEPHEW,OTHERS,INSTRUMENTATION,SMITH & NEPHEW,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FAST-FIX 360 CURVED_NOT APPLICABLE_NAN_FAST-FIX 360 CURVED_1_25350.0
247595,60D4A3BDF1F0B95BD7FFE99C,531761,NAN,SOFT CERVICAL COLLAR SMALL,CAT101,NAN,SMALL,NAN,FOR154,SOFT CERVICAL COLLAR,GRP383,0,SMMFG02222-01,300.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,"BRACES, SPLINTS & SUPPORTS",LOCAL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SOFT CERVICAL COLLAR_NOT APPLICABLE_SMALL_SOFT CERVICAL COLLAR SMALL_1_300.0
247933,60DC638DF1F0B95BD779BB12,532096,NAN,GUIDE WIRE ST 0.018X150 CM,CAT101,NAN,0.018X150 CM,NO,FOR154,GUIDE WIRE,GRP1175,12,SMMFG01866-01,1010.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NO,NAN,NAN,NO,BIORAD MEDISYS,GENERAL,GUIDEWIRES,BIORAD MEDISYS,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GUIDE WIRE_NOT APPLICABLE_0.018X150 CM_GUIDE WIRE ST 0.018X150 CM_1_1010.0
247934,60DC638DF1F0B95BD779BB16,532097,NAN,GUIDE WIRE ST 0.018X150 CM,CAT101,NAN,0.018X150 CM,NO,FOR154,GUIDE WIRE,GRP1175,12,SMMFG02222-01,1010.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NO,NAN,NAN,NO,LOCAL,GENERAL,GUIDEWIRES,LOCAL,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GUIDE WIRE_NOT APPLICABLE_0.018X150 CM_GUIDE WIRE ST 0.018X150 CM_1_1010.0
248223,60DC638EF1F0B95BD779C11E,532401,NAN,PPE KIT,CAT101,NAN,NAN,NAN,FOR154,PPE KIT,GRP430,0,SMMFG03056-01,1250.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH107,1,PIECE,NAN,NAN,NAN,NO,ALLIANCE,OTHERS,PPE KIT,ALLIANCE,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PPE KIT_NOT APPLICABLE_NAN_PPE KIT_1_1250.0
248321,60DC638EF1F0B95BD779C2F9,532497,NAN,PPE KIT,CAT101,NAN,NAN,NAN,FOR154,PPE KIT,GRP430,0,SMMFG03056-01,1250.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH107,1,PIECE,NAN,NAN,NAN,NO,ALLIANCE,OTHERS,PPE KIT,ALLIANCE,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PPE KIT_NOT APPLICABLE_NAN_PPE KIT_1_1250.0
248464,60DFFE8AF1F0B95BD76D1B74,532644,NAN,CLAVICLE BRACE XXL,CAT101,NAN,XXL,NAN,FOR154,CLAVICLE BRACE,GRP383,0,SMMFG01854-01,380.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH107,1,PIECE,NAN,NAN,NAN,NO,MARVEL,OTHERS,"BRACES, SPLINTS & SUPPORTS",MARVEL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CLAVICLE BRACE_NOT APPLICABLE_XXL_CLAVICLE BRACE XXL_1_380.0
248465,60DFFE8AF1F0B95BD76D1B75,532643,NAN,ARM SLING POUCH XXL,CAT101,NAN,XXL,NAN,FOR154,ARM SLING POUCH,GRP383,0,SMMFG01854-01,400.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH107,1,PIECE,NAN,NAN,NAN,NO,MARVEL,OTHERS,"BRACES, SPLINTS & SUPPORTS",MARVEL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ARM SLING POUCH_NOT APPLICABLE_XXL_ARM SLING POUCH XXL_1_400.0
248472,60DFFE8AF1F0B95BD76D1BB0,532651,NAN,SOFT CERVICAL COLLAR SMALL,CAT101,NAN,SMALL,NAN,FOR154,SOFT CERVICAL COLLAR,GRP383,0,SMMFG01854-01,300.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH107,1,PIECE,NAN,NAN,NAN,NO,MARVEL,OTHERS,"BRACES, SPLINTS & SUPPORTS",MARVEL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SOFT CERVICAL COLLAR_NOT APPLICABLE_SMALL_SOFT CERVICAL COLLAR SMALL_1_300.0
248637,60E6DD9F88727A7FD0F4497F,532823,NAN,SCRUB SUIT DRESS GREEN MEDIUM,CAT103,NAN,MEDIUM,NAN,FOR154,SCRUBB SUIT DRESS GREEN,GRP286,0,SMMFG02222-01,750.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC139,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,LINEN & OTHER CLOTHING,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SCRUBB SUIT DRESS GREEN_NOT APPLICABLE_MEDIUM_SCRUB SUIT DRESS GREEN MEDIUM_1_750.0
248657,60E6DD9F88727A7FD0F449D1,532837,NAN,SCRUB SUIT DRESS GREEN MEDIUM,CAT103,NAN,MEDIUM,NAN,FOR154,SCRUBB SUIT DRESS GREEN,GRP286,0,SMMFG08091-01,750.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC139,STH107,1,PIECE,NAN,NAN,NAN,NO,TEXIN INDIA,OTHERS,OTHERS,TEXIN INDIA,NON MEDICAL ITEMS,LINEN & OTHER CLOTHING,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SCRUBB SUIT DRESS GREEN_NOT APPLICABLE_MEDIUM_SCRUB SUIT DRESS GREEN MEDIUM_1_750.0
248747,60E6DD9F88727A7FD0F44B7E,532931,NAN,PATIENT KIT,CAT101,NAN,NAN,NAN,FOR154,PATIENT KIT,GRP430,0,SMMFG02222-01,350.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,PPE KIT,LOCAL,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PATIENT KIT_NOT APPLICABLE_NAN_PATIENT KIT_1_350.0
248822,60E6DD9F88727A7FD0F44CE2,533005,NAN,PATIENT KIT,CAT101,NAN,NAN,NAN,FOR154,PATIENT KIT,GRP430,0,SMMFG08083-01,350.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH107,1,PIECE,NAN,NAN,NAN,NO,JOSE & DOSS,OTHERS,PPE KIT,JOSE & DOSS,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PATIENT KIT_NOT APPLICABLE_NAN_PATIENT KIT_1_350.0
250421,60FC29018214658200BC87ED,534623,NAN,DOLOFEB 650 MG TAB,CAT100,NAN,650MG,NAN,FOR102,PARACETAMOL,GRP248,0,SMMFG08198-01,29.06,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUB174,STH104,10,STRIP,NAN,NAN,NAN,NO,SAI SERVA BIOTECH,CENTRAL NERVOUS SYSTEM DISORDERS,NON-NARCOTICS-ANTIPYER.,SAI SERVA BIOTECH,PHARMA,ANALGESICS & ANTIPYRETICS,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PARACETAMOL_TABLETS_650MG_DOLOFEB 650 MG TAB_10_29.06
250474,60FC29018214658200BC890C,534671,NAN,FACE SHIELD [SANOVIS],CAT101,NAN,NAN,NAN,FOR154,FACE SHIELD,GRP430,0,SMMFG08199-01,150.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH107,1,PIECE,NAN,NAN,NAN,NO,SANOVIS,OTHERS,PPE KIT,SANOVIS,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FACE SHIELD_NOT APPLICABLE_NAN_FACE SHIELD [SANOVIS]_1_150.0
250475,60FC29018214658200BC8913,534672,NAN,FACE SHIELD [SANOVIS],CAT101,NAN,NAN,NAN,FOR154,FACE SHIELD,GRP430,0,SMMFG08199-01,150.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC125,STH107,1,PIECE,NAN,NAN,NAN,NO,SANOVIS,OTHERS,PPE KIT,SANOVIS,CONSUMABLES,PROTECTIVE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FACE SHIELD_NOT APPLICABLE_NAN_FACE SHIELD [SANOVIS]_1_150.0
250900,60FC29018214658200BC91B8,535108,NAN,TWIN PEAKS OBLIQUE LUMBAR CAGE,CAT104,NAN,NAN,NAN,FOR154,TLIF CAGE JULIET-R TL THORACIC LUMBER DYN-TL0410-S,GRP606,0,SMMFG02222-01,31274.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC174,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,FIXATION SYSTEMS CAGE,LOCAL,IMPLANTS,NEUROLOGY IMPLANTS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TLIF CAGE JULIET-R TL THORACIC LUMBER DYN-TL0410-S_NOT APPLICABLE_NAN_TWIN PEAKS OBLIQUE LUMBAR CAGE_1_31274.0
250903,60FC29018214658200BC91C3,535109,NAN,TWIN PEAKS OBLIQUE LUMBAR CAGE,CAT104,NAN,NAN,NAN,FOR154,TLIF CAGE JULIET-R TL THORACIC LUMBER DYN-TL0410-S,GRP606,0,SMMFG02222-01,31274.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC174,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,FIXATION SYSTEMS CAGE,LOCAL,IMPLANTS,NEUROLOGY IMPLANTS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TLIF CAGE JULIET-R TL THORACIC LUMBER DYN-TL0410-S_NOT APPLICABLE_NAN_TWIN PEAKS OBLIQUE LUMBAR CAGE_1_31274.0
251053,60FC29018214658200BC946C,535261,NAN,DOLOFEB 650 MG TAB,CAT100,NAN,650MG,NAN,FOR102,PARACETAMOL,GRP248,0,SMMFG02222-01,29.06,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUB174,STH104,10,STRIP,NAN,NAN,NAN,NO,LOCAL,CENTRAL NERVOUS SYSTEM DISORDERS,NON-NARCOTICS-ANTIPYER.,LOCAL,PHARMA,ANALGESICS & ANTIPYRETICS,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PARACETAMOL_TABLETS_650MG_DOLOFEB 650 MG TAB_10_29.06
251285,60FE6DC58214658200520994,535504,NAN,VIRAL ANTIGENS 37854,CAT101,NAN,NAN,NO,FOR154,VIAL ANTIGENS,GRP277,0,SMMFG02222-01,1800.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC107,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHER DIAGNOSTIC AGENTS,LOCAL,CONSUMABLES,LAB CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,VIAL ANTIGENS_NOT APPLICABLE_NAN_VIRAL ANTIGENS 37854_1_1800.0
251289,60FE6DC582146582005209A0,535503,NAN,VIRAL ANTIGENS 37854,CAT101,NAN,NAN,NO,FOR154,VIAL ANTIGENS,GRP277,0,SMMFG02222-01,1800.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC107,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHER DIAGNOSTIC AGENTS,LOCAL,CONSUMABLES,LAB CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,VIAL ANTIGENS_NOT APPLICABLE_NAN_VIRAL ANTIGENS 37854_1_1800.0
